epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
123,2192.28,1.31519,1.92816,0.11791,0.00248,0.50323,0.83309,0.51454,0.57289,0.39377,0.75704,0.45856,0.49479,0.2959,1.47598,2.43032,0.12789,0.00282,0,0.00092704,0.00092704,0.00092704
124,2211.28,1.31306,1.95631,0.11592,0.00243,0.49225,0.82661,0.51262,0.56927,0.39248,0.75631,0.45642,0.49471,0.28713,1.47309,2.43834,0.13003,0.00279,0,0.000870577,0.000870577,0.000870577
125,2226.76,1.30307,1.95397,0.11838,0.0025,0.51181,0.85022,0.51378,0.57016,0.3934,0.76463,0.457,0.4969,0.29176,1.47569,2.30156,0.1286,0.0028,0,0.000815947,0.000815947,0.000815947
126,2245.19,1.29557,1.9189,0.11353,0.00233,0.47104,0.84934,0.51164,0.5673,0.39262,0.75746,0.46078,0.49631,0.28935,1.47299,2.31882,0.12937,0.00279,0,0.000763174,0.000763174,0.000763174
127,2260.78,1.27865,1.87109,0.11423,0.00237,0.46733,0.85859,0.50721,0.57374,0.39728,0.7628,0.45585,0.49966,0.29521,1.46252,2.31114,0.12996,0.00281,0,0.000712282,0.000712282,0.000712282
128,2279.24,1.26748,1.87476,0.11251,0.00234,0.47612,0.82234,0.51627,0.56743,0.39262,0.76951,0.45581,0.49694,0.29337,1.46994,2.33666,0.12892,0.00283,0,0.000663292,0.000663292,0.000663292
129,2294.77,1.27039,1.8775,0.11519,0.00246,0.51382,0.84718,0.5086,0.56726,0.39143,0.78216,0.44792,0.49302,0.29259,1.4702,2.31454,0.12982,0.00279,0,0.000616227,0.000616227,0.000616227
130,2313.63,1.2673,1.90905,0.11388,0.00237,0.50068,0.8472,0.51044,0.56922,0.39191,0.78251,0.44824,0.49839,0.29767,1.47092,2.3382,0.12954,0.0028,0,0.000571106,0.000571106,0.000571106
131,2329.08,1.25533,1.83747,0.11313,0.0023,0.46341,0.82699,0.51722,0.56988,0.39405,0.82534,0.44048,0.49543,0.28712,1.47232,2.3225,0.13025,0.00279,0,0.00052795,0.00052795,0.00052795
132,2347.59,1.25906,1.90756,0.11496,0.00244,0.47051,0.83666,0.50867,0.56874,0.39395,0.82622,0.4404,0.49626,0.29322,1.46579,2.32449,0.13112,0.00279,0,0.000486777,0.000486777,0.000486777
133,2363.06,1.29348,1.94193,0.11642,0.00243,0.50732,0.85743,0.50743,0.57122,0.39367,0.8162,0.44538,0.49478,0.2939,1.48072,2.31495,0.12967,0.00284,0,0.000447606,0.000447606,0.000447606
134,2381.89,1.26397,1.90938,0.11419,0.00234,0.49355,0.85686,0.50713,0.57014,0.39429,0.81466,0.44471,0.49475,0.29426,1.47986,2.32273,0.12815,0.00283,0,0.000410454,0.000410454,0.000410454
135,2397.24,1.26688,1.86566,0.11117,0.00228,0.44522,0.82864,0.51209,0.56925,0.39487,0.82338,0.44047,0.49542,0.29455,1.46816,2.33314,0.12803,0.0028,0,0.000375337,0.000375337,0.000375337
136,2416.05,1.27915,1.87121,0.1146,0.00235,0.48719,0.85986,0.5022,0.57184,0.39437,0.80317,0.44349,0.49564,0.29469,1.46532,2.34883,0.13009,0.00278,0,0.00034227,0.00034227,0.00034227
137,2432,1.29445,1.94532,0.11579,0.00242,0.50506,0.86071,0.50475,0.57282,0.39563,0.79759,0.44759,0.49735,0.29393,1.4688,2.33118,0.12956,0.0028,0,0.000311268,0.000311268,0.000311268
138,2450.61,1.25094,1.89453,0.11444,0.0024,0.48702,0.81028,0.43144,0.46096,0.32334,0.8211,0.37059,0.40415,0.24092,1.4691,2.33569,0.1276,0.00279,0,0.000282345,0.000282345,0.000282345
139,2466.1,1.27885,1.94079,0.11455,0.00238,0.49335,0.85655,0.50715,0.57367,0.39629,0.81896,0.44421,0.49506,0.29403,1.46954,2.33512,0.128,0.00279,0,0.000255513,0.000255513,0.000255513
140,2481.62,1.25013,1.87275,0.1137,0.00235,0.4755,0.85125,0.50866,0.57449,0.39556,0.81516,0.44728,0.49807,0.29452,1.46572,2.30903,0.12861,0.00277,0,0.000230784,0.000230784,0.000230784
141,2498.47,1.10519,1.62317,0.0914,0.00206,0.31103,0.82677,0.50638,0.56846,0.39171,0.82775,0.43767,0.49326,0.2921,1.48297,2.33738,0.12932,0.00282,0,0.000208169,0.000208169,0.000208169
142,2511.36,1.11507,1.60982,0.0913,0.00206,0.30345,0.87949,0.4976,0.5692,0.39185,0.8311,0.43888,0.49098,0.282,1.48456,2.34424,0.13133,0.00282,0,0.000187678,0.000187678,0.000187678
