epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
63,481.288,1.44263,0.44467,0.00387,0.67979,0.42749,0.42954,0.27087,1.4995,0.66139,0.00443,0.0005908,0.0005908,0.0005908
64,489.981,1.51304,0.46336,0.00377,0.74759,0.40811,0.43622,0.27884,1.49667,0.65343,0.00459,0.0005842,0.0005842,0.0005842
65,496.722,1.48678,0.46249,0.00383,0.72918,0.42235,0.43532,0.27029,1.55277,0.67452,0.00477,0.0005776,0.0005776,0.0005776
66,503.395,1.42217,0.43905,0.00386,0.73285,0.39795,0.42772,0.26345,1.53773,0.69553,0.00478,0.000571,0.000571,0.000571
67,510.072,1.50464,0.46693,0.00381,0.55842,0.42652,0.42813,0.27087,1.50561,0.68039,0.00449,0.0005644,0.0005644,0.0005644
68,516.672,1.49269,0.4549,0.00374,0.58014,0.42597,0.43857,0.27342,1.52823,0.66555,0.00461,0.0005578,0.0005578,0.0005578
69,525.271,1.45139,0.44305,0.00373,0.52741,0.43196,0.43327,0.27453,1.50919,0.67304,0.00471,0.0005512,0.0005512,0.0005512
70,531.971,1.49231,0.45925,0.0039,0.53266,0.43336,0.42767,0.28066,1.43825,0.68392,0.0042,0.0005446,0.0005446,0.0005446
71,538.79,1.44946,0.43618,0.00375,0.52391,0.42493,0.43137,0.27149,1.49695,0.68547,0.00442,0.000538,0.000538,0.000538
72,545.332,1.44839,0.44026,0.00379,0.58153,0.41161,0.43184,0.27586,1.48123,0.67859,0.00442,0.0005314,0.0005314,0.0005314
73,551.94,1.45206,0.44671,0.00384,0.59683,0.42019,0.44612,0.28528,1.47838,0.66299,0.00445,0.0005248,0.0005248,0.0005248
74,560.779,1.45687,0.43549,0.00369,0.58436,0.41155,0.43404,0.27798,1.47748,0.67699,0.0045,0.0005182,0.0005182,0.0005182
75,567.346,1.43688,0.42448,0.00371,0.7428,0.41484,0.43543,0.28499,1.48008,0.67998,0.00446,0.0005116,0.0005116,0.0005116
76,573.989,1.42812,0.42309,0.00374,0.5182,0.43059,0.4391,0.28329,1.48094,0.67355,0.00443,0.000505,0.000505,0.000505
77,580.542,1.46054,0.44249,0.00375,0.55992,0.42635,0.43884,0.28226,1.48265,0.67979,0.00441,0.0004984,0.0004984,0.0004984
78,587.103,1.48014,0.43893,0.00379,0.56057,0.41518,0.44459,0.28557,1.47203,0.68291,0.00441,0.0004918,0.0004918,0.0004918
79,595.964,1.45049,0.42517,0.00368,0.72986,0.41271,0.43798,0.28347,1.47053,0.67754,0.00436,0.0004852,0.0004852,0.0004852
80,602.508,1.39715,0.42475,0.00389,0.53494,0.42024,0.44036,0.28196,1.49499,0.68527,0.00458,0.0004786,0.0004786,0.0004786
81,609.238,1.47002,0.43119,0.00374,0.59604,0.40792,0.44256,0.28553,1.47069,0.67068,0.00437,0.000472,0.000472,0.000472
82,615.734,1.42201,0.42873,0.00366,0.75106,0.42518,0.45029,0.28281,1.48539,0.66655,0.0045,0.0004654,0.0004654,0.0004654
83,622.336,1.37911,0.40758,0.00365,0.5681,0.42442,0.43736,0.27967,1.49435,0.68572,0.00455,0.0004588,0.0004588,0.0004588
84,630.991,1.40011,0.41611,0.00367,0.57335,0.42966,0.4437,0.2888,1.47599,0.67471,0.00438,0.0004522,0.0004522,0.0004522
85,637.91,1.43603,0.42433,0.00388,0.75227,0.40459,0.44178,0.28662,1.4625,0.67501,0.00422,0.0004456,0.0004456,0.0004456
86,644.409,1.43329,0.41978,0.00373,0.53265,0.42688,0.43661,0.28077,1.47616,0.69675,0.00434,0.000439,0.000439,0.000439
87,650.966,1.38098,0.39904,0.00363,0.54171,0.42675,0.44425,0.28419,1.46765,0.69562,0.00422,0.0004324,0.0004324,0.0004324
88,659.591,1.45192,0.42914,0.0037,0.54092,0.42841,0.44356,0.26815,1.5772,0.68462,0.00481,0.0004258,0.0004258,0.0004258
89,666.22,1.40649,0.4147,0.0036,0.52771,0.41583,0.44164,0.27898,1.51313,0.68106,0.00446,0.0004192,0.0004192,0.0004192
90,672.759,1.40868,0.41602,0.00369,0.53498,0.40669,0.43224,0.27448,1.50151,0.69305,0.00439,0.0004126,0.0004126,0.0004126
91,679.415,1.36778,0.39557,0.00374,0.57724,0.41775,0.43369,0.28224,1.46868,0.69343,0.00432,0.000406,0.000406,0.000406
92,686.054,1.40015,0.42378,0.00368,0.57847,0.426,0.44787,0.28868,1.4616,0.68263,0.00429,0.0003994,0.0003994,0.0003994
93,694.778,1.37345,0.3998,0.00345,0.58144,0.42682,0.44148,0.28266,1.49327,0.69048,0.00443,0.0003928,0.0003928,0.0003928
94,701.483,1.38713,0.41375,0.00362,0.5514,0.42558,0.44247,0.27735,1.51302,0.68063,0.00449,0.0003862,0.0003862,0.0003862
95,707.979,1.38425,0.41427,0.00358,0.74852,0.4158,0.44834,0.28609,1.48628,0.67628,0.00447,0.0003796,0.0003796,0.0003796
96,714.432,1.38387,0.40342,0.00364,0.5778,0.41788,0.44401,0.28306,1.48853,0.67505,0.00441,0.000373,0.000373,0.000373
