epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
124,1550.83,1.31725,1.83101,0.41526,0.00253,0.4278,0.58529,0.4181,0.44788,0.31064,0.55309,0.3854,0.39992,0.21902,1.32874,1.9196,0.63102,0.00327,0,0.0001882,0.0001882,0.0001882
125,1565.28,1.35562,1.86305,0.40535,0.0024,0.39813,0.57013,0.43045,0.44675,0.30745,0.49547,0.40427,0.39977,0.22031,1.33792,1.92097,0.63364,0.00326,0,0.0001816,0.0001816,0.0001816
126,1576.64,1.30614,1.80336,0.40534,0.00244,0.41097,0.55431,0.44502,0.44935,0.31077,0.49798,0.41754,0.40328,0.22323,1.32903,1.9051,0.63331,0.00319,0,0.000175,0.000175,0.000175
127,1588.31,1.33935,1.85333,0.41823,0.00251,0.41124,0.54938,0.44723,0.44856,0.30847,0.49544,0.4128,0.39642,0.21746,1.33891,1.89288,0.63729,0.00321,0,0.0001684,0.0001684,0.0001684
128,1602.28,1.3362,1.87189,0.42203,0.00264,0.43684,0.51698,0.4468,0.44647,0.31007,0.50143,0.40629,0.40076,0.21985,1.32349,1.87459,0.62559,0.00322,0,0.0001618,0.0001618,0.0001618
129,1613.75,1.31613,1.83532,0.40827,0.0025,0.38689,0.51193,0.45348,0.44508,0.30885,0.47887,0.41148,0.3943,0.21671,1.33649,1.86925,0.63049,0.00323,0,0.0001552,0.0001552,0.0001552
130,1625.12,1.31487,1.86219,0.41188,0.00243,0.42209,0.54186,0.42512,0.44462,0.31064,0.50791,0.39278,0.3986,0.21964,1.31982,1.85823,0.63154,0.00319,0,0.0001486,0.0001486,0.0001486
131,1639.52,1.32453,1.84321,0.41864,0.00259,0.41305,0.52488,0.43557,0.44478,0.30793,0.50145,0.39466,0.39591,0.21804,1.33389,1.87756,0.63099,0.00325,0,0.000142,0.000142,0.000142
132,1651.03,1.35323,1.85702,0.41613,0.00242,0.39147,0.55493,0.4273,0.44858,0.31145,0.5295,0.39236,0.39693,0.21766,1.32524,1.84707,0.62323,0.00325,0,0.0001354,0.0001354,0.0001354
133,1662.44,1.32011,1.82944,0.40813,0.00239,0.38186,0.55306,0.43007,0.44887,0.31011,0.51636,0.39837,0.39919,0.21837,1.33062,1.84901,0.62395,0.0032,0,0.0001288,0.0001288,0.0001288
134,1676.83,1.35477,1.88058,0.41036,0.00244,0.41007,0.5394,0.43638,0.44942,0.31037,0.50793,0.40193,0.39755,0.21816,1.32913,1.85507,0.61846,0.00321,0,0.0001222,0.0001222,0.0001222
135,1687.99,1.3141,1.85873,0.40303,0.00243,0.38121,0.54453,0.42907,0.45068,0.31191,0.50512,0.40039,0.40066,0.21974,1.32664,1.85679,0.62503,0.00319,0,0.0001156,0.0001156,0.0001156
136,1699.5,1.30447,1.85175,0.40464,0.00247,0.40302,0.5613,0.4211,0.44881,0.31139,0.52514,0.39311,0.39928,0.22062,1.32005,1.85511,0.62857,0.00318,0,0.000109,0.000109,0.000109
137,1713.76,1.33848,1.88124,0.4242,0.00258,0.41397,0.55876,0.42558,0.44715,0.30852,0.52699,0.39117,0.39763,0.21891,1.3392,1.85215,0.62451,0.00325,0,0.0001024,0.0001024,0.0001024
138,1725.13,1.39594,1.9199,0.41493,0.00233,0.40118,0.55069,0.42809,0.44726,0.31,0.50643,0.39681,0.39661,0.21956,1.32808,1.86773,0.6239,0.00321,0,9.58e-05,9.58e-05,9.58e-05
139,1736.51,1.32332,1.82652,0.40365,0.00233,0.38499,0.54244,0.42341,0.44777,0.31086,0.51036,0.39548,0.39686,0.22048,1.32494,1.86586,0.62061,0.0032,0,8.92e-05,8.92e-05,8.92e-05
140,1750.62,1.29317,1.81458,0.40382,0.00232,0.37094,0.53622,0.42853,0.44305,0.30965,0.50505,0.38859,0.39392,0.21879,1.32868,1.86437,0.62522,0.00321,0,8.26e-05,8.26e-05,8.26e-05
141,1763.42,1.12985,1.52246,0.31437,0.00205,0.24624,0.53542,0.43124,0.44148,0.30704,0.51412,0.39493,0.39391,0.21961,1.32757,1.88512,0.62964,0.00319,0,7.6e-05,7.6e-05,7.6e-05
142,1776.68,1.13416,1.50634,0.31444,0.00203,0.23964,0.5387,0.439,0.44256,0.30741,0.49978,0.40858,0.39482,0.21905,1.32706,1.86691,0.62911,0.00317,0,6.94e-05,6.94e-05,6.94e-05
143,1787.26,1.09469,1.50856,0.30609,0.00195,0.22279,0.5745,0.41929,0.44427,0.30799,0.53113,0.39026,0.39421,0.22132,1.32931,1.86629,0.6295,0.00318,0,6.28e-05,6.28e-05,6.28e-05
144,1797.58,1.12006,1.47403,0.30865,0.00197,0.24351,0.56523,0.42038,0.44428,0.30792,0.52586,0.38889,0.3909,0.21718,1.32363,1.88155,0.63434,0.00315,0,5.62e-05,5.62e-05,5.62e-05
145,1810.8,1.10832,1.50941,0.299,0.00196,0.2347,0.56743,0.42129,0.44547,0.30863,0.52729,0.38911,0.3932,0.21869,1.32937,1.88165,0.63122,0.00316,0,4.96e-05,4.96e-05,4.96e-05
146,1821.4,1.11989,1.50649,0.30872,0.00199,0.22605,0.56799,0.42325,0.44743,0.3096,0.5276,0.39227,0.39585,0.21978,1.32405,1.88543,0.63757,0.00314,0,4.3e-05,4.3e-05,4.3e-05
147,1831.5,1.10145,1.49147,0.30297,0.00201,0.23481,0.56418,0.42453,0.44633,0.30928,0.52458,0.39507,0.39784,0.21986,1.32015,1.87247,0.63636,0.00313,0,3.64e-05,3.64e-05,3.64e-05
148,1844.74,1.09363,1.43522,0.30391,0.00198,0.23153,0.5593,0.42724,0.44701,0.31009,0.51833,0.39591,0.39464,0.21804,1.31816,1.86917,0.63809,0.00312,0,2.98e-05,2.98e-05,2.98e-05
149,1855.51,1.09214,1.47569,0.31064,0.00204,0.24403,0.55431,0.42797,0.44489,0.30929,0.51682,0.39655,0.39359,0.21691,1.31936,1.87618,0.63846,0.00312,0,2.32e-05,2.32e-05,2.32e-05
150,1865.6,1.11836,1.48732,0.30869,0.002,0.2402,0.5462,0.43238,0.4455,0.31006,0.50706,0.40211,0.39412,0.21784,1.31864,1.87451,0.63454,0.00312,0,1.66e-05,1.66e-05,1.66e-05
