epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
64,364.254,1.79957,0.68124,0.00483,0.45544,0.3481,0.34757,0.20321,1.76426,0.78221,0.00519,0.0005842,0.0005842,0.0005842
65,369.714,1.76853,0.6852,0.00481,0.50393,0.32719,0.34334,0.20069,1.79439,0.78391,0.00552,0.0005776,0.0005776,0.0005776
66,375.046,1.68838,0.65844,0.00484,0.45045,0.35342,0.35555,0.19699,1.84376,0.78258,0.00583,0.000571,0.000571,0.000571
67,381.767,1.77821,0.67809,0.00478,0.44955,0.34965,0.35725,0.20634,1.76729,0.7729,0.00555,0.0005644,0.0005644,0.0005644
68,387.083,1.76977,0.6549,0.00468,0.44479,0.34674,0.35315,0.2078,1.72578,0.76769,0.0053,0.0005578,0.0005578,0.0005578
69,392.296,1.73283,0.65397,0.00473,0.47405,0.33585,0.35375,0.20046,1.77472,0.77841,0.00548,0.0005512,0.0005512,0.0005512
70,397.53,1.75429,0.66907,0.00489,0.49248,0.33915,0.34728,0.20705,1.72635,0.76889,0.00519,0.0005446,0.0005446,0.0005446
71,402.828,1.72473,0.65016,0.00471,0.66532,0.35115,0.36004,0.21242,1.74411,0.76816,0.00524,0.000538,0.000538,0.000538
72,408.111,1.73378,0.64696,0.0048,0.49059,0.34072,0.35948,0.21353,1.74907,0.76934,0.00525,0.0005314,0.0005314,0.0005314
73,415.095,1.72716,0.65818,0.00481,0.43177,0.34882,0.35899,0.20856,1.78635,0.7709,0.00534,0.0005248,0.0005248,0.0005248
74,420.382,1.73794,0.64346,0.0047,0.47895,0.35583,0.36486,0.22101,1.71809,0.76259,0.00509,0.0005182,0.0005182,0.0005182
75,425.607,1.71783,0.623,0.00471,0.50577,0.34011,0.36631,0.21711,1.77481,0.76117,0.00537,0.0005116,0.0005116,0.0005116
76,430.912,1.69534,0.62707,0.0047,0.49389,0.33748,0.3612,0.21468,1.73872,0.76948,0.00527,0.000505,0.000505,0.000505
77,436.177,1.74336,0.66034,0.00475,0.4743,0.36262,0.37219,0.22073,1.73484,0.7596,0.00512,0.0004984,0.0004984,0.0004984
78,441.438,1.77822,0.64786,0.00486,0.47947,0.35724,0.37105,0.22135,1.70679,0.7528,0.00514,0.0004918,0.0004918,0.0004918
79,448.394,1.73311,0.63124,0.00477,0.51023,0.34127,0.36277,0.21115,1.77293,0.76446,0.00535,0.0004852,0.0004852,0.0004852
80,453.599,1.65809,0.62523,0.00487,0.4962,0.34185,0.36225,0.21117,1.77846,0.76586,0.00535,0.0004786,0.0004786,0.0004786
81,458.834,1.75018,0.63029,0.00471,0.68475,0.34413,0.36543,0.21543,1.75442,0.76571,0.0053,0.000472,0.000472,0.000472
82,463.903,1.70145,0.63186,0.00466,0.5234,0.34325,0.36534,0.2187,1.75168,0.75438,0.00528,0.0004654,0.0004654,0.0004654
83,468.894,1.65743,0.61637,0.00466,0.54169,0.33046,0.36372,0.21501,1.76467,0.76412,0.00528,0.0004588,0.0004588,0.0004588
84,474.042,1.69432,0.62826,0.00476,0.48579,0.34696,0.36465,0.22003,1.72285,0.74616,0.00528,0.0004522,0.0004522,0.0004522
85,481.306,1.69525,0.64279,0.00489,0.55106,0.33928,0.364,0.22302,1.7075,0.75465,0.00498,0.0004456,0.0004456,0.0004456
86,486.534,1.71318,0.62413,0.0047,0.49213,0.34749,0.3671,0.22339,1.72121,0.75071,0.00503,0.000439,0.000439,0.000439
87,491.807,1.664,0.60818,0.00465,0.51079,0.34565,0.36302,0.21931,1.71587,0.75472,0.00507,0.0004324,0.0004324,0.0004324
