epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
61,1304.18,1.51318,2.28603,1.15997,0.00341,0.73585,0.75126,0.46771,0.53177,0.36357,0.71248,0.42677,0.46679,0.26266,1.29382,2.02978,1.0521,0.00313,0,0.00802,0.00802,0.00802
62,1324.82,1.51201,2.26381,1.15105,0.0033,0.73344,0.69033,0.49987,0.52965,0.35668,0.63358,0.42346,0.45142,0.25479,1.30816,2.01903,1.07106,0.00315,0,0.007987,0.007987,0.007987
63,1346.4,1.50629,2.23251,1.15442,0.00317,0.71407,0.75543,0.47174,0.532,0.3631,0.72068,0.41307,0.46567,0.26118,1.32036,1.96218,1.03382,0.00311,0,0.007954,0.007954,0.007954
64,1368.01,1.50161,2.23241,1.12504,0.00326,0.716,0.70147,0.52587,0.53696,0.35936,0.67137,0.44894,0.46785,0.25511,1.33617,1.9808,1.02673,0.00325,0,0.007921,0.007921,0.007921
65,1388.49,1.51048,2.21558,1.14063,0.00321,0.72693,0.68332,0.51064,0.54503,0.36288,0.71664,0.44115,0.48639,0.26612,1.29717,1.933,1.05935,0.00323,0,0.007888,0.007888,0.007888
66,1410.63,1.49043,2.25308,1.14413,0.00329,0.71924,0.76056,0.45891,0.53255,0.35893,0.67185,0.41346,0.45578,0.26069,1.30327,1.95672,1.06927,0.00312,0,0.007855,0.007855,0.007855
67,1432.31,1.52167,2.19625,1.1337,0.00321,0.70609,0.65653,0.50377,0.53536,0.36387,0.639,0.42966,0.46708,0.25452,1.28518,1.94391,1.07659,0.00316,0,0.007822,0.007822,0.007822
68,1452.41,1.49077,2.21053,1.14472,0.00322,0.72683,0.70626,0.49932,0.52425,0.36395,0.67206,0.44764,0.46905,0.26306,1.29853,2.02276,1.09329,0.00311,0,0.007789,0.007789,0.007789
69,1474.12,1.48827,2.21253,1.13802,0.00325,0.72555,0.76449,0.46021,0.5289,0.35517,0.72922,0.41643,0.46446,0.24885,1.29273,2.01581,1.10766,0.00307,0,0.007756,0.007756,0.007756
70,1494.58,1.47426,2.14592,1.08451,0.00315,0.68762,0.6225,0.51179,0.5236,0.35154,0.57099,0.46007,0.45509,0.25444,1.30093,1.97512,1.0423,0.0032,0,0.007723,0.007723,0.007723
71,1516.52,1.49147,2.23478,1.10534,0.00316,0.68617,0.65474,0.47874,0.51038,0.35065,0.60808,0.43699,0.44796,0.25964,1.33666,1.97355,1.07762,0.00326,0,0.00769,0.00769,0.00769
72,1538.4,1.49072,2.1839,1.10878,0.00317,0.70948,0.66784,0.48967,0.5147,0.35604,0.62503,0.45709,0.46724,0.25184,1.30937,1.92035,1.05985,0.00311,0,0.007657,0.007657,0.007657
73,1558.94,1.52574,2.2317,1.11978,0.00328,0.70041,0.73904,0.4712,0.53691,0.36169,0.74908,0.41889,0.45589,0.25564,1.30668,2.02358,1.04962,0.00306,0,0.007624,0.007624,0.007624
74,1580.68,1.4573,2.16012,1.08387,0.00316,0.69366,0.66497,0.53798,0.54819,0.3734,0.63191,0.47121,0.47864,0.26614,1.30655,2.02185,1.01534,0.00317,0,0.007591,0.007591,0.007591
75,1602.36,1.52954,2.24463,1.12907,0.00323,0.683,0.73841,0.51157,0.55972,0.38075,0.68141,0.46675,0.49117,0.27974,1.30772,1.88065,1.02383,0.00312,0,0.007558,0.007558,0.007558
76,1622.7,1.47917,2.19446,1.10733,0.00328,0.66595,0.73245,0.4982,0.53708,0.36102,0.70047,0.4689,0.48756,0.28039,1.31873,1.9652,1.04436,0.00311,0,0.007525,0.007525,0.007525
77,1644.27,1.4754,2.16252,1.09917,0.00318,0.67436,0.7325,0.50958,0.55364,0.38058,0.72506,0.46909,0.50446,0.27914,1.29344,2.00631,1.03659,0.00302,0,0.007492,0.007492,0.007492
78,1664.7,1.47304,2.20361,1.1125,0.00319,0.68015,0.7481,0.48879,0.5535,0.3773,0.7216,0.433,0.48812,0.27686,1.30567,1.96584,1.01168,0.00312,0,0.007459,0.007459,0.007459
79,1686.23,1.49888,2.19775,1.09896,0.00322,0.67165,0.77691,0.50678,0.55402,0.37748,0.70519,0.43937,0.48398,0.27118,1.28485,1.91279,1.0139,0.00308,0,0.007426,0.007426,0.007426
80,1707.82,1.49122,2.21612,1.0959,0.00328,0.663,0.74657,0.49744,0.54912,0.37417,0.72841,0.44717,0.47874,0.26989,1.29805,1.92626,1.03042,0.00305,0,0.007393,0.007393,0.007393
81,1728.2,1.48874,2.21583,1.12031,0.00329,0.67565,0.67372,0.53079,0.55467,0.37754,0.62476,0.48259,0.48781,0.28053,1.29811,1.81504,1.01494,0.00311,0,0.00736,0.00736,0.00736
82,1749.65,1.46997,2.16406,1.06571,0.00308,0.63078,0.69523,0.50077,0.55043,0.3807,0.76506,0.43458,0.47592,0.27774,1.27068,1.85104,1.02432,0.00296,0,0.007327,0.007327,0.007327
83,1771.35,1.45426,2.11922,1.04502,0.00303,0.64354,0.67819,0.50711,0.5522,0.38154,0.67925,0.43897,0.47371,0.26989,1.28543,1.91372,1.02271,0.00302,0,0.007294,0.007294,0.007294
84,1791.63,1.48243,2.18058,1.07456,0.00317,0.65808,0.69968,0.50939,0.54154,0.36757,0.64478,0.46135,0.46698,0.26364,1.28634,1.95548,1.06191,0.00303,0,0.007261,0.007261,0.007261
85,1813.35,1.46719,2.12443,1.05461,0.00308,0.63382,0.72943,0.49441,0.54717,0.37234,0.65526,0.44703,0.47034,0.26162,1.28242,1.93539,1.06104,0.00304,0,0.007228,0.007228,0.007228
86,1835.04,1.49992,2.17272,1.09521,0.00321,0.65308,0.7118,0.49288,0.54645,0.36519,0.73673,0.41678,0.46269,0.26266,1.29043,1.91089,1.01409,0.00312,0,0.007195,0.007195,0.007195
87,1855.31,1.46466,2.11418,1.06733,0.00317,0.62978,0.73934,0.51512,0.5731,0.391,0.68957,0.46534,0.49692,0.28588,1.25463,1.84444,1.01039,0.00304,0,0.007162,0.007162,0.007162
88,1877.46,1.50331,2.21836,1.09608,0.00326,0.66462,0.80109,0.51272,0.58335,0.38856,0.75535,0.45994,0.50144,0.27565,1.28586,1.93145,1.00945,0.00306,0,0.007129,0.007129,0.007129
