epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
38,1096.6,1.02657,1.45863,0.08448,0.00203,0.33213,0.80352,0.53624,0.60449,0.42968,0.74027,0.49037,0.53639,0.31587,1.37095,2.3851,0.12895,0.00266,0,0.000166149,0.000166149,0.000166149
39,1124.23,1.02741,1.49523,0.08548,0.00211,0.34265,0.81783,0.52209,0.60183,0.42417,0.7681,0.47102,0.53538,0.32114,1.40165,2.38993,0.12725,0.00277,0,0.000144161,0.000144161,0.000144161
40,1151.02,1.02118,1.46521,0.0825,0.00197,0.32155,0.82509,0.52717,0.60517,0.42529,0.7655,0.48191,0.54212,0.31673,1.38252,2.37537,0.12422,0.00268,0,0.000123596,0.000123596,0.000123596
41,1175.75,1.03598,1.49907,0.08338,0.00192,0.33008,0.83454,0.51878,0.6026,0.42841,0.73048,0.50741,0.54479,0.31637,1.38298,2.26282,0.12421,0.00268,0,0.000104537,0.000104537,0.000104537
42,1202.43,1.00542,1.47952,0.08316,0.00193,0.32188,0.77193,0.53489,0.59984,0.42195,0.75953,0.49722,0.54385,0.31512,1.37302,2.44243,0.12654,0.00268,0,8.70577e-05,8.70577e-05,8.70577e-05
43,1228.99,0.99789,1.42868,0.08149,0.00187,0.29837,0.78625,0.53755,0.60541,0.42458,0.85197,0.47368,0.54592,0.31855,1.37238,2.43138,0.12367,0.00262,0,7.12282e-05,7.12282e-05,7.12282e-05
44,1256.15,0.98107,1.38267,0.07921,0.00186,0.29789,0.78607,0.53755,0.60292,0.42659,0.7568,0.49843,0.54023,0.31655,1.36138,2.42893,0.12295,0.00258,0,5.71106e-05,5.71106e-05,5.71106e-05
45,1282.8,1.00428,1.46142,0.0788,0.00186,0.3177,0.80003,0.52471,0.60441,0.4265,0.76886,0.49327,0.54409,0.32034,1.35621,2.44258,0.12547,0.00257,0,4.47606e-05,4.47606e-05,4.47606e-05
46,1308.26,0.95398,1.34996,0.07069,0.00183,0.25924,0.78994,0.52652,0.60289,0.4248,0.78662,0.48705,0.54529,0.32125,1.35557,2.29056,0.12679,0.00259,0,3.4227e-05,3.4227e-05,3.4227e-05
47,1334.73,0.96489,1.35414,0.07095,0.00186,0.25641,0.77882,0.5382,0.60193,0.42215,0.7833,0.48714,0.54399,0.32382,1.35475,2.29133,0.12871,0.00256,0,2.55513e-05,2.55513e-05,2.55513e-05
48,1360.69,0.94858,1.33963,0.06985,0.00178,0.25183,0.76689,0.53933,0.60179,0.42444,0.76747,0.49176,0.54764,0.32383,1.35187,2.39025,0.12849,0.00255,0,1.87678e-05,1.87678e-05,1.87678e-05
49,1384.5,0.95189,1.34547,0.07101,0.00181,0.2451,0.77122,0.53933,0.60199,0.42465,0.76764,0.49027,0.54598,0.32354,1.36023,2.39366,0.12776,0.00258,0,1.39032e-05,1.39032e-05,1.39032e-05
50,1410.52,0.95407,1.32599,0.07074,0.00187,0.24963,0.7894,0.53933,0.6018,0.4245,0.75529,0.49923,0.5477,0.32389,1.35692,2.37344,0.12665,0.00259,0,1.09768e-05,1.09768e-05,1.09768e-05
