epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/l1_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/l1_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
39,1180.99,1.28481,1.97374,0.1193,0.00259,0.57626,0.77464,0.54496,0.5863,0.40952,0.70266,0.51733,0.52752,0.31243,1.3996,2.40048,0.12959,0.00261,0,0.00851333,0.00851333,0.00851333
40,1201.76,1.29708,1.98096,0.11964,0.00255,0.54325,0.83632,0.52447,0.59651,0.41236,0.78902,0.48896,0.54288,0.32142,1.39414,2.44487,0.12351,0.00264,0,0.00843851,0.00843851,0.00843851
41,1224.32,1.28686,1.93884,0.11667,0.00251,0.55395,0.84586,0.52674,0.60026,0.42799,0.79404,0.46378,0.5298,0.30522,1.36084,2.38736,0.1252,0.00253,0,0.0083622,0.0083622,0.0083622
42,1246.42,1.31584,1.99967,0.11878,0.00255,0.55335,0.80334,0.50218,0.5743,0.39905,0.79908,0.4835,0.52046,0.27974,1.41248,2.41749,0.12862,0.00266,0,0.00828443,0.00828443,0.00828443
43,1266.2,1.27001,1.90053,0.11606,0.00249,0.56459,0.80651,0.52378,0.60155,0.41791,0.76607,0.48092,0.52284,0.2927,1.39424,2.36149,0.12236,0.00257,0,0.00820525,0.00820525,0.00820525
44,1288.12,1.2574,1.86228,0.11313,0.00252,0.53274,0.80495,0.53822,0.61144,0.43015,0.91529,0.43787,0.53802,0.29532,1.41533,2.35653,0.12403,0.00263,0,0.00812468,0.00812468,0.00812468
45,1307.72,1.2611,1.91116,0.11796,0.0026,0.55539,0.84544,0.52127,0.6004,0.42251,0.79181,0.48049,0.51996,0.28772,1.37392,2.22769,0.1241,0.00252,0,0.00804277,0.00804277,0.00804277
46,1329.46,1.27476,1.89178,0.11668,0.00245,0.55784,0.79929,0.52882,0.5997,0.42041,0.72026,0.48276,0.51063,0.28355,1.36768,2.25207,0.12923,0.00249,0,0.00795954,0.00795954,0.00795954
47,1349.42,1.28091,1.90115,0.11605,0.00235,0.52514,0.81738,0.52991,0.59074,0.39863,0.76539,0.47176,0.52323,0.31394,1.40613,2.24779,0.13041,0.00258,0,0.00787503,0.00787503,0.00787503
48,1372.07,1.29485,1.95775,0.11804,0.00248,0.54632,0.75758,0.54087,0.60118,0.41403,0.81641,0.43769,0.51377,0.30454,1.39318,2.3587,0.12458,0.00259,0,0.00778929,0.00778929,0.00778929
49,1391.69,1.27974,1.89269,0.11437,0.00237,0.53831,0.82856,0.52142,0.6021,0.41458,0.77117,0.46068,0.53067,0.30642,1.37852,2.24013,0.1269,0.00258,0,0.00770234,0.00770234,0.00770234
50,1413.23,1.24048,1.84466,0.11316,0.00239,0.49514,0.80254,0.55136,0.62106,0.42422,0.70997,0.49027,0.53308,0.32201,1.42308,2.35968,0.12577,0.00263,0,0.00761423,0.00761423,0.00761423
51,1435.65,1.24986,1.84841,0.11173,0.00242,0.51542,0.84128,0.51592,0.61169,0.42138,0.78767,0.48795,0.53552,0.30853,1.40478,2.38112,0.13123,0.0026,0,0.007525,0.007525,0.007525
52,1455.06,1.25289,1.86152,0.11162,0.00248,0.53047,0.8077,0.53381,0.59588,0.41727,0.8292,0.46958,0.53327,0.30813,1.41389,2.30042,0.12717,0.00259,0,0.00743468,0.00743468,0.00743468
53,1476.92,1.27253,1.94519,0.11533,0.0024,0.55169,0.79987,0.52394,0.59813,0.42184,0.84669,0.46283,0.5448,0.30953,1.39877,2.33973,0.12575,0.0026,0,0.00734332,0.00734332,0.00734332
54,1496.65,1.28833,1.94975,0.11411,0.00246,0.52488,0.81487,0.51945,0.59483,0.41996,0.81603,0.47967,0.54308,0.31151,1.38906,2.46767,0.11853,0.00255,0,0.00725094,0.00725094,0.00725094
55,1518.73,1.24498,1.85024,0.10884,0.00237,0.5054,0.83396,0.50243,0.60434,0.42471,0.71538,0.50036,0.53456,0.31259,1.40156,2.39917,0.1273,0.00264,0,0.00715761,0.00715761,0.00715761
56,1540.11,1.26311,1.8972,0.11145,0.00248,0.52258,0.77754,0.53085,0.60314,0.41035,0.78289,0.46962,0.53497,0.31029,1.42547,2.23231,0.11769,0.00261,0,0.00706335,0.00706335,0.00706335
57,1561.07,1.2436,1.8297,0.10983,0.00245,0.51913,0.79158,0.5298,0.60292,0.42211,0.7263,0.47144,0.51773,0.29699,1.40183,2.30541,0.11918,0.00259,0,0.0069682,0.0069682,0.0069682
58,1583.18,1.25184,1.81553,0.10916,0.00247,0.51871,0.80741,0.53408,0.61336,0.42197,0.79859,0.45691,0.53131,0.29601,1.39,2.39103,0.12193,0.00258,0,0.00687222,0.00687222,0.00687222
59,1605.46,1.25072,1.85791,0.1134,0.00238,0.50647,0.72717,0.56834,0.59405,0.41379,0.67438,0.52591,0.52117,0.30949,1.38217,2.21641,0.12137,0.00259,0,0.00677543,0.00677543,0.00677543
60,1627.06,1.21837,1.77592,0.10579,0.00234,0.47823,0.87201,0.50249,0.6055,0.41151,0.79136,0.45352,0.51811,0.29023,1.40788,2.13597,0.12011,0.00255,0,0.00667789,0.00667789,0.00667789
61,1649.66,1.27148,1.88537,0.11223,0.00243,0.53606,0.86045,0.49177,0.59884,0.40847,0.76623,0.46814,0.51999,0.2802,1.41012,2.18463,0.12469,0.00255,0,0.00657963,0.00657963,0.00657963
62,1671.99,1.21473,1.74437,0.10507,0.00229,0.49036,0.81034,0.54133,0.6094,0.42617,0.84017,0.46885,0.54208,0.30797,1.38017,2.20112,0.12311,0.00244,0,0.00648071,0.00648071,0.00648071
63,1693.05,1.23298,1.80863,0.10674,0.00227,0.46978,0.84861,0.52457,0.60803,0.42067,0.8173,0.4591,0.52098,0.30507,1.37818,2.24841,0.12012,0.00248,0,0.00638115,0.00638115,0.00638115
64,1715.7,1.23057,1.83785,0.10762,0.00234,0.48799,0.88299,0.51592,0.61209,0.43068,0.80898,0.46138,0.52753,0.30452,1.36472,2.2486,0.11855,0.00249,0,0.00628101,0.00628101,0.00628101
65,1738.47,1.2196,1.80465,0.10549,0.00228,0.48395,0.82505,0.54296,0.61343,0.43459,0.78176,0.50367,0.54388,0.31795,1.36755,2.36931,0.12168,0.00255,0,0.00618034,0.00618034,0.00618034
66,1759.75,1.24654,1.83128,0.10668,0.00228,0.47491,0.84567,0.51411,0.60921,0.42468,0.77388,0.45747,0.52376,0.29559,1.38536,2.42974,0.12216,0.00255,0,0.00607916,0.00607916,0.00607916
67,1781.61,1.26938,1.85834,0.10854,0.00231,0.47249,0.87784,0.49475,0.59785,0.41648,0.82434,0.46198,0.54428,0.30852,1.39982,2.42186,0.12004,0.00258,0,0.00597754,0.00597754,0.00597754
68,1804.05,1.21552,1.76498,0.10266,0.00226,0.47326,0.75736,0.54782,0.60328,0.43249,0.75716,0.48737,0.5455,0.31896,1.37174,2.19479,0.11759,0.00253,0,0.00587551,0.00587551,0.00587551
69,1829.8,1.2372,1.81154,0.10494,0.00233,0.48684,0.82513,0.51877,0.61173,0.42923,0.81044,0.46738,0.53904,0.30969,1.34306,2.28653,0.11951,0.00243,0,0.00577311,0.00577311,0.00577311
70,1851.88,1.24707,1.8011,0.10331,0.00224,0.4728,0.7674,0.55609,0.60607,0.4287,0.79751,0.45923,0.52653,0.30292,1.37098,2.29283,0.11718,0.00252,0,0.0056704,0.0056704,0.0056704
71,1874.39,1.18858,1.69694,0.10079,0.00219,0.45182,0.74494,0.56974,0.62152,0.43808,0.69223,0.52418,0.54753,0.30558,1.36854,2.3446,0.11634,0.0025,0,0.00556742,0.00556742,0.00556742
72,1897.61,1.20888,1.75704,0.10206,0.00228,0.46766,0.8211,0.54245,0.61927,0.43404,0.74156,0.48913,0.53204,0.31315,1.36257,2.35126,0.12055,0.0025,0,0.00546421,0.00546421,0.00546421
