epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
79,1277.3,1.47947,0.94481,0.00425,0.85112,0.62507,0.70543,0.46334,1.36904,0.86282,0.00435,0.000825029,0.000825029,0.000825029
80,1294.53,1.47289,0.9338,0.0041,0.68691,0.64363,0.67379,0.43114,1.44066,0.88457,0.0047,0.000821362,0.000821362,0.000821362
81,1308.65,1.47025,0.94238,0.0043,0.70234,0.64797,0.68563,0.44453,1.42722,0.88434,0.00445,0.000817696,0.000817696,0.000817696
82,1322.64,1.44951,0.91567,0.00416,0.84618,0.63222,0.71235,0.46766,1.32487,0.81448,0.00412,0.00081403,0.00081403,0.00081403
83,1339.87,1.40851,0.89453,0.00424,0.77735,0.62748,0.679,0.44959,1.3644,0.82775,0.00426,0.000810363,0.000810363,0.000810363
84,1353.8,1.46891,0.90179,0.00408,0.76799,0.6365,0.6945,0.46092,1.38471,0.81552,0.00442,0.000806697,0.000806697,0.000806697
85,1371.04,1.44017,0.90335,0.00423,0.75459,0.63561,0.678,0.44233,1.35647,0.84222,0.00436,0.000803031,0.000803031,0.000803031
86,1384.97,1.43022,0.91321,0.00437,0.72796,0.63578,0.68049,0.45156,1.3604,0.82767,0.00439,0.000799365,0.000799365,0.000799365
87,1402.49,1.47939,0.93759,0.00432,0.79457,0.65115,0.71149,0.45814,1.38965,0.83782,0.00437,0.000795698,0.000795698,0.000795698
88,1416.43,1.46143,0.92067,0.00403,0.83327,0.61408,0.69592,0.44682,1.34938,0.85205,0.00424,0.000792032,0.000792032,0.000792032
89,1433.71,1.44356,0.92061,0.00414,0.7435,0.64402,0.69493,0.46189,1.33357,0.83734,0.00417,0.000788366,0.000788366,0.000788366
90,1447.82,1.41183,0.88291,0.00411,0.76335,0.6898,0.71721,0.47092,1.35037,0.83359,0.00414,0.000784699,0.000784699,0.000784699
91,1462.2,1.41822,0.87287,0.00397,0.77107,0.67931,0.70467,0.45261,1.41423,0.84444,0.00476,0.000781033,0.000781033,0.000781033
92,1479.6,1.44453,0.92518,0.00423,0.74491,0.66012,0.68704,0.44761,1.37367,0.83989,0.00429,0.000777367,0.000777367,0.000777367
93,1493.63,1.42764,0.88023,0.0041,0.74643,0.66718,0.71101,0.46488,1.34283,0.8315,0.00423,0.0007737,0.0007737,0.0007737
94,1510.93,1.42181,0.85478,0.00404,0.71792,0.7049,0.71488,0.47083,1.32207,0.82693,0.00425,0.000770034,0.000770034,0.000770034
95,1524.87,1.40656,0.86615,0.00404,0.77979,0.67459,0.71943,0.47941,1.34513,0.82239,0.00424,0.000766368,0.000766368,0.000766368
96,1542.5,1.41809,0.87773,0.0041,0.76349,0.66878,0.71498,0.46874,1.33109,0.79808,0.00411,0.000762702,0.000762702,0.000762702
97,1556.33,1.40531,0.88085,0.00409,0.81382,0.66703,0.72152,0.48856,1.29252,0.7888,0.00383,0.000759035,0.000759035,0.000759035
98,1570.58,1.39219,0.8703,0.00398,0.78913,0.67214,0.71797,0.47869,1.30627,0.81103,0.00423,0.000755369,0.000755369,0.000755369
99,1587.88,1.41381,0.88417,0.00413,0.77289,0.64877,0.70313,0.48169,1.30442,0.79312,0.00402,0.000751703,0.000751703,0.000751703
100,1601.85,1.41113,0.86275,0.00417,0.78534,0.65987,0.69878,0.48321,1.2625,0.80824,0.00377,0.000748036,0.000748036,0.000748036
101,1619.3,1.38957,0.86294,0.00419,0.70584,0.66449,0.68356,0.47536,1.2591,0.82654,0.00374,0.00074437,0.00074437,0.00074437
102,1633.37,1.42552,0.88373,0.00403,0.74671,0.69612,0.71103,0.4802,1.30218,0.79101,0.00411,0.000740704,0.000740704,0.000740704
103,1650.65,1.40023,0.8697,0.00408,0.82188,0.64614,0.70652,0.47153,1.33063,0.79214,0.00424,0.000737037,0.000737037,0.000737037
104,1664.57,1.41573,0.87205,0.00388,0.7392,0.69178,0.70069,0.48168,1.292,0.78959,0.00399,0.000733371,0.000733371,0.000733371
105,1678.27,1.40432,0.84566,0.00395,0.78544,0.68622,0.71989,0.49593,1.25704,0.78197,0.00388,0.000729705,0.000729705,0.000729705
106,1695.99,1.41855,0.86936,0.00388,0.78887,0.65204,0.70635,0.47676,1.32139,0.80894,0.00423,0.000726038,0.000726038,0.000726038
107,1710.04,1.39907,0.87101,0.00399,0.78562,0.6777,0.72446,0.49441,1.31334,0.80357,0.00396,0.000722372,0.000722372,0.000722372
108,1727.43,1.37531,0.83855,0.00382,0.82425,0.65199,0.73715,0.50766,1.22345,0.77939,0.00355,0.000718706,0.000718706,0.000718706
109,1741.58,1.38829,0.846,0.00383,0.85908,0.65716,0.73755,0.50586,1.30915,0.75904,0.00405,0.00071504,0.00071504,0.00071504
110,1758.92,1.38827,0.84098,0.00394,0.89718,0.66317,0.7586,0.52878,1.21661,0.74467,0.00355,0.000711373,0.000711373,0.000711373
111,1773,1.36772,0.82126,0.00385,0.79352,0.65737,0.71964,0.49568,1.24784,0.8033,0.00365,0.000707707,0.000707707,0.000707707
112,1786.94,1.38804,0.84932,0.00402,0.78572,0.66525,0.71484,0.50695,1.21287,0.79249,0.00348,0.000704041,0.000704041,0.000704041
113,1804.17,1.37723,0.84598,0.00387,0.74096,0.68026,0.71405,0.50903,1.17642,0.773,0.00324,0.000700374,0.000700374,0.000700374
114,1817.94,1.39235,0.86868,0.00415,0.81417,0.67216,0.72911,0.51044,1.19934,0.76499,0.00345,0.000696708,0.000696708,0.000696708
115,1836.35,1.3983,0.85969,0.00402,0.81057,0.68959,0.74003,0.52214,1.19497,0.76365,0.00339,0.000693042,0.000693042,0.000693042
116,1851.11,1.38148,0.82463,0.00369,0.81909,0.68696,0.73276,0.51806,1.16728,0.77455,0.00328,0.000689376,0.000689376,0.000689376
117,1867.21,1.35447,0.82085,0.00376,0.78164,0.69819,0.71659,0.50619,1.18468,0.77856,0.00334,0.000685709,0.000685709,0.000685709
118,1881.67,1.36881,0.83663,0.0038,0.7565,0.67521,0.72048,0.51606,1.17367,0.7477,0.00333,0.000682043,0.000682043,0.000682043
119,1897.6,1.3746,0.83836,0.00382,0.80794,0.67967,0.73275,0.50892,1.22135,0.74788,0.00353,0.000678377,0.000678377,0.000678377
120,1912.04,1.38175,0.84021,0.00385,0.76295,0.65363,0.71235,0.51084,1.17544,0.75984,0.00329,0.00067471,0.00067471,0.00067471
121,1928.43,1.34075,0.8158,0.00409,0.80805,0.72248,0.75908,0.52802,1.17348,0.73772,0.00331,0.000671044,0.000671044,0.000671044
122,1943.21,1.38575,0.8275,0.00373,0.82069,0.68746,0.73519,0.52655,1.16879,0.73146,0.00334,0.000667378,0.000667378,0.000667378
123,1958.04,1.37252,0.85676,0.00396,0.79183,0.67322,0.73395,0.52072,1.16465,0.73788,0.00332,0.000663711,0.000663711,0.000663711
124,1973.86,1.34016,0.80574,0.00381,0.80483,0.66443,0.7246,0.51972,1.15143,0.75001,0.00319,0.000660045,0.000660045,0.000660045
125,1988.58,1.3559,0.82235,0.00365,0.80443,0.70511,0.7447,0.52846,1.17218,0.72085,0.00323,0.000656379,0.000656379,0.000656379
126,2004.76,1.38033,0.85525,0.0038,0.81613,0.68444,0.73392,0.51385,1.1772,0.74701,0.00333,0.000652712,0.000652712,0.000652712
127,2019.73,1.37146,0.84909,0.00383,0.84709,0.66552,0.74085,0.52723,1.1766,0.74485,0.00329,0.000649046,0.000649046,0.000649046
128,2035.9,1.34193,0.83376,0.00382,0.82791,0.65169,0.74182,0.522,1.14302,0.73129,0.00316,0.00064538,0.00064538,0.00064538
129,2050.7,1.34562,0.78819,0.00359,0.82751,0.70325,0.74463,0.53618,1.14095,0.72133,0.00314,0.000641714,0.000641714,0.000641714
130,2067.39,1.35412,0.80794,0.00357,0.89157,0.68309,0.7533,0.51404,1.20489,0.73253,0.00357,0.000638047,0.000638047,0.000638047
131,2081.91,1.33508,0.82453,0.00383,0.86302,0.6888,0.76129,0.54598,1.11326,0.69519,0.00303,0.000634381,0.000634381,0.000634381
132,2098.61,1.32115,0.78937,0.0036,0.88267,0.68072,0.75958,0.54785,1.11492,0.70706,0.00303,0.000630715,0.000630715,0.000630715
133,2113.61,1.32898,0.7839,0.00358,0.87288,0.70184,0.76071,0.54882,1.11755,0.7126,0.00301,0.000627048,0.000627048,0.000627048
134,2130.23,1.34824,0.82093,0.0035,0.86707,0.69611,0.76134,0.54818,1.14574,0.69758,0.00321,0.000623382,0.000623382,0.000623382
135,2145.36,1.32979,0.81066,0.00363,0.80777,0.66805,0.7522,0.54824,1.13578,0.71322,0.0031,0.000619716,0.000619716,0.000619716
136,2161.17,1.31828,0.76872,0.00346,0.85546,0.70758,0.77232,0.55233,1.14148,0.70097,0.00308,0.000616049,0.000616049,0.000616049
137,2176.15,1.29958,0.77127,0.00351,0.83919,0.70042,0.76808,0.55837,1.12859,0.7066,0.00302,0.000612383,0.000612383,0.000612383
138,2191.58,1.34576,0.81033,0.00364,0.83989,0.6849,0.75187,0.54632,1.11836,0.71807,0.00303,0.000608717,0.000608717,0.000608717
139,2207.49,1.31835,0.7656,0.00359,0.88129,0.71232,0.77149,0.55893,1.12167,0.67792,0.003,0.000605051,0.000605051,0.000605051
140,2222.69,1.31456,0.78737,0.00356,0.82784,0.69326,0.76141,0.5602,1.10414,0.68429,0.00297,0.000601384,0.000601384,0.000601384
