epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
90,856.299,1.35125,0.07628,0.00326,0.75292,0.59537,0.65192,0.45479,1.24083,0.08579,0.00376,0.000458399,0.000458399,0.000458399
91,864.524,1.33663,0.07611,0.00327,0.81675,0.58816,0.66174,0.45147,1.28065,0.07802,0.00398,0.000451066,0.000451066,0.000451066
92,875.382,1.36133,0.07712,0.00314,0.75615,0.59614,0.65796,0.45462,1.254,0.08148,0.00383,0.000443733,0.000443733,0.000443733
93,884.095,1.36911,0.07668,0.00317,0.80552,0.57001,0.64795,0.46533,1.20006,0.08116,0.00358,0.000436401,0.000436401,0.000436401
94,892.693,1.33429,0.0753,0.00317,0.82375,0.55865,0.64837,0.45276,1.23376,0.08006,0.00356,0.000429068,0.000429068,0.000429068
95,900.966,1.34359,0.07589,0.00341,0.79303,0.5764,0.65613,0.46609,1.20003,0.07941,0.0035,0.000421736,0.000421736,0.000421736
96,911.822,1.35623,0.07762,0.00329,0.81158,0.58187,0.6604,0.4667,1.21865,0.07797,0.00361,0.000414403,0.000414403,0.000414403
97,920.532,1.34703,0.07518,0.0032,0.7971,0.55501,0.64545,0.46221,1.17649,0.08603,0.00335,0.00040707,0.00040707,0.00040707
98,928.708,1.33942,0.07522,0.00329,0.77861,0.58719,0.65814,0.45991,1.26693,0.08155,0.00368,0.000399738,0.000399738,0.000399738
99,936.962,1.36553,0.07711,0.0033,0.79464,0.59411,0.66311,0.45795,1.25875,0.07731,0.00368,0.000392405,0.000392405,0.000392405
100,948.095,1.3348,0.07414,0.00318,0.8254,0.58884,0.66055,0.44842,1.29879,0.0791,0.00392,0.000385073,0.000385073,0.000385073
101,956.487,1.34927,0.07524,0.00316,0.77218,0.59169,0.66478,0.47287,1.21166,0.07927,0.00354,0.00037774,0.00037774,0.00037774
102,964.912,1.32107,0.07254,0.00308,0.79462,0.5833,0.65844,0.47654,1.16007,0.07871,0.00334,0.000370407,0.000370407,0.000370407
103,973.465,1.34468,0.07654,0.00328,0.77708,0.60821,0.67246,0.48029,1.17661,0.0766,0.00332,0.000363075,0.000363075,0.000363075
104,984.755,1.30763,0.07319,0.00317,0.8443,0.59414,0.67266,0.49356,1.10343,0.07464,0.00286,0.000355742,0.000355742,0.000355742
105,993.306,1.32787,0.07396,0.00318,0.80224,0.59635,0.66325,0.47304,1.20687,0.07807,0.00356,0.00034841,0.00034841,0.00034841
106,1001.58,1.3528,0.07302,0.00308,0.82288,0.57901,0.65728,0.47781,1.14981,0.07997,0.00326,0.000341077,0.000341077,0.000341077
